,TIME,Latitude,Longitude,bracelet_ACC_X,bracelet_ACC_Y,bracelet_ACC_Z,bracelet_GYRO_X,bracelet_GYRO_Y,bracelet_GYRO_Z,collar_ACC_X,collar_ACC_Y,collar_ACC_Z,collar_GYRO_X,collar_GYRO_Y,collar_GYRO_Z,collar_MAG_X,collar_MAG_Y,collar_MAG_Z,activity
16,1534395974,0.291745,36.89860333333333,0.994140625,0.2114257813125,-0.0752868653125,0.7032442747500001,-0.8444656488125,-0.9971374043750001,9.517850916666667,-0.23688941666666663,-4.291128583333333,0.03428725,-0.008380083333333342,0.002204416666666666,-87.69583529166667,-81.21666791666667,57.029167541666666,Unknown
17,1534395975,0.29179499999999997,36.897914166666666,0.9940795899999999,0.210754394625,-0.075134277375,0.72709923675,-0.851145038125,-1.0171755725,9.918648666666666,-0.3393819999999999,-4.682753833333334,0.07456275,-0.04332641666666668,-0.00026125000000000106,-90.44166833333334,-86.91666808333333,50.12500108333333,Unknown
18,1534395976,0.29184499999999997,36.897225,0.9934692384374999,0.21023559575,-0.07705688487500001,0.746183206125,-0.9026717557499999,-1.0381679389375,9.350752166666666,0.43409787499999997,-4.198805541666667,0.060683041666666666,-0.020015625000000006,-0.027355916666666667,-92.56250175,-95.73333429166667,47.18333454166667,Unknown
19,1534395977,0.29181583333333333,36.897291666666675,0.992858886875,0.209716796875,-0.078979492375,0.7652671755,-0.954198473375,-1.059160305375,8.782855666666666,1.2075777499999998,-3.71485725,0.046803333333333336,0.0032951666666666663,-0.05445058333333333,-94.68333516666667,-104.5500005,44.24166800000001,Unknown
20,1534395978,0.2917866666666667,36.897358333333344,0.9928436280624999,0.2102661133125,-0.078002929875,0.7371183205624999,-0.9236641221249999,-1.0696564886250002,8.284949041666668,1.8542380416666666,-3.8895332500000004,0.011970625000000006,-0.018867999999999992,-0.10757741666666665,-85.708335,-119.07500233333332,54.25416820833334,Unknown
21,1534395979,0.2917633333333333,36.89737333333333,0.99282836925,0.21081542975,-0.077026367375,0.7089694656249999,-0.893129770875,-1.080152671875,7.787042416666669,2.5008983333333332,-4.06420925,-0.022862083333333325,-0.04103116666666665,-0.16070424999999997,-76.73333483333333,-133.60000416666665,64.26666841666666,Unknown
22,1534395980,0.29168499999999997,36.89739166666666,0.9936981201874999,0.210754394625,-0.0776214601875,0.6999045801249999,-0.8893129770625,-1.0510496184375,7.713263833333334,2.343969083333333,-4.414957125,0.006823333333333334,0.03397483333333333,-0.10852062499999998,-68.95833458333334,-127.962504125,77.21666854166666,Unknown
23,1534395981,0.2916166666666667,36.89739166666666,0.994567871125,0.2106933595,-0.07821655300000001,0.690839694625,-0.88549618325,-1.021946565,7.639485249999999,2.187039833333333,-4.765705,0.03650874999999999,0.10898083333333332,-0.05633699999999999,-61.183334333333335,-122.32500408333334,90.16666866666667,Unknown
24,1534395982,0.2915783333333334,36.89739,0.9937591553125,0.21142578143750002,-0.07560729993750001,0.700858778625,-0.8974236641875,-1.0672709923750001,8.540183583333333,-0.49411787500000015,-2.000599125,0.02913991666666666,0.064092,-0.014186541666666665,-74.050001125,-125.066669875,93.56666858333332,Unknown
25,1534395983,0.2915391666666667,36.897377500000005,0.9929504395,0.21215820337500002,-0.07299804687500001,0.710877862625,-0.909351145125,-1.11259541975,9.440881916666667,-3.1752755833333333,0.7645067500000001,0.02177108333333333,0.019203166666666664,0.02796391666666666,-86.91666791666667,-127.80833566666666,96.96666849999998,Unknown
26,1534395984,0.2915,36.897365,0.9931640625,0.2117309571875,-0.0746154785,0.7170801526874999,-0.917461832125,-1.0749045801250001,9.115657333333333,-2.3996022916666666,2.735395083333333,-0.0021759583333333336,0.01829970833333333,0.009840166666666664,-86.12916787500001,-132.12083562499998,89.83333566666667,Unknown
27,1534395985,0.2914966666666666,36.89736333333333,0.9933776855,0.211303711,-0.076232910125,0.72328244275,-0.9255725191249999,-1.0372137405,8.790432749999999,-1.6239290000000002,4.7062834166666665,-0.026122999999999997,0.01739625,-0.008283583333333332,-85.34166783333335,-136.43333558333333,82.70000283333334,Unknown
